user_id,text_id,text,label,gender,age,language,grade_german,self_estimation_german,grade_math,career_path,school_type,field
143,9579,Inzwischen ermöglichen etwa 20 Studiengänge eine Spezialisierung auf den ökologischen Umweltschutz.,3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,21056,Verwandt ist auch die Umwelttechnik (Abschnitt 3.2.21).,3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,6115,"Als Hilfs- und Nebenfächer sind alte Geschichte (6.18), Kunstgeschichte (6.27), Archäologie und Religionswissenschaft (6.42) wichtig.",3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,2290,Grundstudium: Der erste Teil des Studiums gleicht weitgehend dem des allgemeinen Maschinenbaus.,3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,19470,Je nach Wahl des Studienganges unterscheidet sich die Schwerpunktlegung auf einzelne Fächer.,3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,4494,Künstlerische Staatsprüfung umfaßt die Prüfung im künstlerischen Fach (nach dem 8. Semester) und Prüfung in einem wissenschaftlichen Beifach (nach dem 4. Semester an FU oderTU).,1,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,3028,"Die Raumplanung hat die Aufgabe, unseren Lebensraum entsprechend seinen wirtschaftlichen und sozialen Möglichkeiten und seinen natürlichen Voraussetzungen zu ordnen und zu entwickeln.",3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,3678,An der evangelischen Fachhochschule Rheinland-Westfalen-Lippe ist eine Prüfung in neutestamentlichem Griechisch (kleines Graecum) abzulegen.,3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
143,12071,Ihre Beschäftigungslage ist daher wesentlich abhängig von der Schulpolitik.,3,male,18_or_older,german_and_another_language,4,3,3,college,comprehensive,STEM
144,TC_747,"Der Friedensnobelpreis kann auch an Personen oder Organisationen vergeben werden, die an einem noch laufenden Friedensprozess beteiligt sind, nicht nur für die abschließende Lösung eines Konflikts.",2,female,16,german,3,2,1,undecided,academic,undecided
144,21420,"Überschneidungen gibt es zur Archäologie, einer Wissenschaft, die sich in erster Linie für die Bodenfunde jener Völker interessiert, über die wir keine schriftlichen Quellen besitzen.",1,female,16,german,3,2,1,undecided,academic,undecided
144,19774,"Sie kalkulieren Kosten und übernehmen Tätigkeiten im Einkauf, Materialwesen, Vertrieb sowie in der anwendungstechnischen Kundenberatung.",2,female,16,german,3,2,1,undecided,academic,undecided
144,TC_523,"Sie umfasst die in der Erde gespeicherte Energie, soweit sie entzogen und genutzt werden kann, und zählt zu den regenerativen Energien.",3,female,16,german,3,2,1,undecided,academic,undecided
144,17267,"Anwendung und Vertiefung der Kenntnisse erfolgt in Planungs- und Studienprojekten, bei Exkursionen sowie im Rahmen der Praktika.",1,female,16,german,3,2,1,undecided,academic,undecided
144,TC_282,Bei den Mönchsorden regelten genaue Vorschriften die Benutzung und Verwahrung der verwendeten Rasiermesser.,1,female,16,german,3,2,1,undecided,academic,undecided
145,21819,Diese ist Voraussetzung für den zweijährigen Vorbereitungsdienst als Rechtsreferendar*in.,1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,15026,"Herstellung und Anwendung von Verpackungsmitteln verschiedenster Art (Papier, Karton, Folien).",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,2428,"Volksschullehrer können die Befähigung für das Lehramt an Realschulen erwerben, wenn Sie die zweite Prüfung für das Lehramt an Volksschulen bestanden haben.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,16507,"Möglich ist u.a. ein Volontariat von 1 bis 2 Jahren Dauer ohne ein vorheriges Hochschulstudium (inzwischen relativ selten), der Besuch einer Journalistenschule (siehe auch Abschnitt 8.2.3.1) oder - der häufigste Weg - ein Fachstudium mit anschließendem Volontariat.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,18858,"Die Promotion ist zwar nicht vorgeschrieben, jedoch vielerorts durchaus erwünscht.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,21182,"Im Bereich Bau- und Immobilienwirtschaft haben sich zunehmend eigenständige Studiengänge etabliert, die vorher nur als Schwerpunkt in betriebswirtschaftlichen Studiengängen angeboten wurden.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,10104,Verwandt mit der Chemie ist auch die Pharmazie (6.37).,1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,19448,"Auch wenn mehr Lehramtsstudierende als erwartet ihren Abschluss machen, z.B. weil die Einstellungschancen als gut erachtet werden, kann das eine Modellrechnung nicht vorweg einbeziehen.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,6935,"Sofern das Studium nicht Praxissemester enthält, ist ein praktisches Anerkennungsjahr im Anschluß an die Diplomprüfung abzuleisten.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,4433,Bis 1980 und auch danach ist mit unterdurchschnittlichen Altersabgängen zu rechnen.,1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,4714,Das Studium der Sozialwissenschaften für das Lehramt in Sozialkunde ist stärker politikwissenschaftlich (6.43) als soziologisch orientiert.,1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,4417,"Die Verbindung zur Biologie bildet die Biochemie (siehe 6.6), zur Medizin die Pharmazie (siehe 6.48), zu den Landbauwissenschaften die Agrikulturchemie.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,2305,"Produktionstechnik befaßt sich, wie der Name sagt, mit der technischen Bewältigung der bei der Produktion auftauchenden Probleme.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,17988,"Für eine Tätigkeit als Landschaftsarchitekt/in qualifiziert ein Studium der Landespflege, Landschaftsplanung oder Landschaftsarchitektur (siehe 4.4.4).",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,13975,Tätigkeit vor oder während des Studiums.,1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,42,Das Studium der Theaterwissenschaft ersetzt keine Berufsausbildung.,1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,2847,"Ein erheblicher Teil der physikalischen Forschung wird heute außerhalb der Universitäten und Technischen Hochschulen betrieben, teils in den Laboratorien der Industrie, teils in selbständigen Forschungsstätten, wie etwa Max-Planck-Instituten und Großforschungsanlagen (DESY, CERN).",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,14993,"Erforderlich sind in der Regel Kenntnisse in mehreren Fremdsprachen, davon mindestens zwei lebende Sprachen sowie ausreichende Lateinkenntnisse.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,15262,"Ein Mediziner muss bereit sein, sich ständig an neue Entwicklungen in der medizinischen Forschung und Technik anzupassen.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
145,7161,"Der größte Teil (57,6 %) übte seinen Beruf in freier Praxis aus.",1,male,18_or_older,german,2,1,1,college,comprehensive,STEM
146,12328,Betriebswirtschaft hat zwischen 1985 und 1993 um 55 % zugenommen.,1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,16507,"Möglich ist u.a. ein Volontariat von 1 bis 2 Jahren Dauer ohne ein vorheriges Hochschulstudium (inzwischen relativ selten), der Besuch einer Journalistenschule (siehe auch Abschnitt 8.2.3.1) oder - der häufigste Weg - ein Fachstudium mit anschließendem Volontariat.",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,4500,Es wirkt auch an der Entwicklung und Konstruktion künstlicher Organe und Gliedmaßen mit.,2,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,14993,"Erforderlich sind in der Regel Kenntnisse in mehreren Fremdsprachen, davon mindestens zwei lebende Sprachen sowie ausreichende Lateinkenntnisse.",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,18004,"Eine Spezialisierung auf Lebensmittelwirtschaft, Milch- und Molkereiwirtschaft, Vieh- und Fleischwirtschaft oder Weinwirtschaft ist innerhalb des Studienganges Landwirtschaft/Agrarwissenschaft (Abschnitt 4.4.5) möglich.",2,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,11019,"Allerdings ist es schwierig, den Begriff »Medien« eindeutig zu beschreiben.",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,12656,"Außer der Erfüllung der allgemeinen laufbahnrechtlichen Voraussetzungen, insbesondere bezüglich der Vorbildung, ist die Beherrschung der deutschen Sprache Voraussetzung.",2,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,18833,Studiengänge im Bereich Medien und Design werden v.a. an Kunsthochschulen angeboten.,1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,16094,Die HJS steht Bewerbern und Bewerberinnen unabhängig von ihrer Religionszugehörigkeit offen.,2,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,18858,"Die Promotion ist zwar nicht vorgeschrieben, jedoch vielerorts durchaus erwünscht.",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,18627,"Dazu entwickeln und erproben sie zielgruppenspezifische Angebote und werden in der Erziehungs-, unterrichts- und Beratungsarbeit (einschließlich der Verwaltung und Leitung entsprechender Einrichtungen) auch selbst praktisch tätig.",2,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,20989,An Fachhochschulen wird manchmal ein Vorpraktikum verlangt.,2,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,21816,"Das versetzt die zukünftigen Physiker*innen in die Lage, physikalische Erkenntnisse und Methoden anzuwenden und weiterzuentwickeln.",3,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,13975,Tätigkeit vor oder während des Studiums.,2,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,21819,Diese ist Voraussetzung für den zweijährigen Vorbereitungsdienst als Rechtsreferendar*in.,3,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,42,Das Studium der Theaterwissenschaft ersetzt keine Berufsausbildung.,1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,15262,"Ein Mediziner muss bereit sein, sich ständig an neue Entwicklungen in der medizinischen Forschung und Technik anzupassen.",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,4417,"Die Verbindung zur Biologie bildet die Biochemie (siehe 6.6), zur Medizin die Pharmazie (siehe 6.48), zu den Landbauwissenschaften die Agrikulturchemie.",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,15026,"Herstellung und Anwendung von Verpackungsmitteln verschiedenster Art (Papier, Karton, Folien).",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
146,7161,"Der größte Teil (57,6 %) übte seinen Beruf in freier Praxis aus.",1,male,17,german_and_another_language,2,1,5,college,comprehensive,other
147,3239,Wichtigstes Gebiet innerhalb der medizinischen Technik ist die biomedizinische Technik bzw. die medizinische Technik im engeren Sinne.,4,male,17,another_language,5,4,3,college,comprehensive,STEM
147,42,Das Studium der Theaterwissenschaft ersetzt keine Berufsausbildung.,2,male,17,another_language,5,4,3,college,comprehensive,STEM
147,21819,Diese ist Voraussetzung für den zweijährigen Vorbereitungsdienst als Rechtsreferendar*in.,4,male,17,another_language,5,4,3,college,comprehensive,STEM
147,18858,"Die Promotion ist zwar nicht vorgeschrieben, jedoch vielerorts durchaus erwünscht.",2,male,17,another_language,5,4,3,college,comprehensive,STEM
147,15262,"Ein Mediziner muss bereit sein, sich ständig an neue Entwicklungen in der medizinischen Forschung und Technik anzupassen.",1,male,17,another_language,5,4,3,college,comprehensive,STEM
147,4417,"Die Verbindung zur Biologie bildet die Biochemie (siehe 6.6), zur Medizin die Pharmazie (siehe 6.48), zu den Landbauwissenschaften die Agrikulturchemie.",5,male,17,another_language,5,4,3,college,comprehensive,STEM
147,7161,"Der größte Teil (57,6 %) übte seinen Beruf in freier Praxis aus.",4,male,17,another_language,5,4,3,college,comprehensive,STEM
147,4438,"Diplomprüfungen entsprechen denen in Physik und Chemie, wobei der Schwerpunkt in dem jeweils gewählten Fach liegt.",2,male,17,another_language,5,4,3,college,comprehensive,STEM
147,13975,Tätigkeit vor oder während des Studiums.,3,male,17,another_language,5,4,3,college,comprehensive,STEM
147,11963,In einem eigenständigen Studiengang Brauwesen und Getränketechnologie wird das Teilgebiet der alkoholischen und alkoholfreien Getränke vermittelt.,2,male,17,another_language,5,4,3,college,comprehensive,STEM
147,10288,"Chemie, chemische Verfahrenstechnik rechnet zu den Fachrichtungen mit zahlenmäßig hohem Gewicht.",4,male,17,another_language,5,4,3,college,comprehensive,STEM
147,16782,"Außerhalb von Schule und Hochschule bieten sich für Absolventen und Absolventinnen des Studiums der Philosophie nur beschränkte Beschäftigungsmöglichkeiten, wenn sie kein weiteres Fach mit stärkerer Berufsbezogenheit studiert haben.",5,male,17,another_language,5,4,3,college,comprehensive,STEM
147,13305,Bewerbung: Bis zum 30. November für das nachfolgende Jahr.,2,male,17,another_language,5,4,3,college,comprehensive,STEM
147,6253,"Das Studium der Psychologie berücksichtigt zu einem erheblichen Teil naturwissenschaftliche, z. B. biologische (6.7) und mathematische (6.33) Teildisziplinen, um mit solchen Methoden möglichst objektivierte Erkenntnisse zu gewinnen.",5,male,17,another_language,5,4,3,college,comprehensive,STEM
147,14993,"Erforderlich sind in der Regel Kenntnisse in mehreren Fremdsprachen, davon mindestens zwei lebende Sprachen sowie ausreichende Lateinkenntnisse.",1,male,17,another_language,5,4,3,college,comprehensive,STEM
147,21033,Eng damit verbunden ist das Steuer- und Prüfungswesen.,4,male,17,another_language,5,4,3,college,comprehensive,STEM
147,16507,"Möglich ist u.a. ein Volontariat von 1 bis 2 Jahren Dauer ohne ein vorheriges Hochschulstudium (inzwischen relativ selten), der Besuch einer Journalistenschule (siehe auch Abschnitt 8.2.3.1) oder - der häufigste Weg - ein Fachstudium mit anschließendem Volontariat.",3,male,17,another_language,5,4,3,college,comprehensive,STEM
147,15026,"Herstellung und Anwendung von Verpackungsmitteln verschiedenster Art (Papier, Karton, Folien).",1,male,17,another_language,5,4,3,college,comprehensive,STEM
147,21088,"Das Bachelorstudium ist an Kunsthochschulen, Universitäten, Pädagogischen Hochschulen und an einigen Fachhochschulen möglich.",4,male,17,another_language,5,4,3,college,comprehensive,STEM
147,2219,Die berufspraktische Ausbildung für die Absolventen (Vikariat) dauert 3 Jahre.,1,male,17,another_language,5,4,3,college,comprehensive,STEM
148,13975,Tätigkeit vor oder während des Studiums.,2,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,15262,"Ein Mediziner muss bereit sein, sich ständig an neue Entwicklungen in der medizinischen Forschung und Technik anzupassen.",1,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,21819,Diese ist Voraussetzung für den zweijährigen Vorbereitungsdienst als Rechtsreferendar*in.,2,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,15026,"Herstellung und Anwendung von Verpackungsmitteln verschiedenster Art (Papier, Karton, Folien).",1,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,14993,"Erforderlich sind in der Regel Kenntnisse in mehreren Fremdsprachen, davon mindestens zwei lebende Sprachen sowie ausreichende Lateinkenntnisse.",2,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,16507,"Möglich ist u.a. ein Volontariat von 1 bis 2 Jahren Dauer ohne ein vorheriges Hochschulstudium (inzwischen relativ selten), der Besuch einer Journalistenschule (siehe auch Abschnitt 8.2.3.1) oder - der häufigste Weg - ein Fachstudium mit anschließendem Volontariat.",3,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,10576,Der Frauenanteil ist gering.,4,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,4417,"Die Verbindung zur Biologie bildet die Biochemie (siehe 6.6), zur Medizin die Pharmazie (siehe 6.48), zu den Landbauwissenschaften die Agrikulturchemie.",5,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,7161,"Der größte Teil (57,6 %) übte seinen Beruf in freier Praxis aus.",2,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,42,Das Studium der Theaterwissenschaft ersetzt keine Berufsausbildung.,3,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
148,18858,"Die Promotion ist zwar nicht vorgeschrieben, jedoch vielerorts durchaus erwünscht.",3,non_binary,16,german,6,1,5,undecided,comprehensive,undecided
149,20663,Bei entsprechender Schwerpunktsetzung ist je nach Hochschule auch ein Studium im Rahmen der Betriebswirtschaft oder des Wirtschaftsingenieurwesens möglich.,2,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,15074,"Nicht zu unterschätzen ist allerdings der hohe Arbeitsaufwand beim Fremdsprachenerwerb, dies gilt ganz besonders für die außereuropäischen Sprachen.",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,18504,"Das Lehramtsstudium enthält i.d.R. auch das Studium eines Zweitfaches oder von Nebenfächern, ferner künstlerisch-praktische, musikwissenschaftliche, pädagogische und fachdidaktische Veranstaltungen.",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,538,Die Physik der Planeten gehört heute weitgehend zum Arbeitsgebiet des Geophysikers.,1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,17315,"Dabei den Überblick zu behalten und eine Auswahl zu treffen, fällt bestimmt nicht leicht.",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,10557,Die Zahl der Arbeitsplätze ist relativ gering.,2,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,723,Die Berufsaussichten sind recht gut.,2,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,12911,"Die Ausbildung erfolgt teils im Einzel-, teils im Gruppenunterricht-Abschluß: Diplomprüfung oder Abschlußprüfung.",2,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,15280,"Die physikalische Chemie beschäftigt sich mit den Grundlagen der Chemie, wie Bindungslehre, Thermodynamik, Kinetik und Komplexbildung, und stützt sich dabei auf Methoden der Mathematik (3.3.8) und der Physik (3.3.9).",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,13185,In allen drei Bereichen können Sozialpädagogen (BA) tätig werden (siehe auch 6.53).,1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,13975,Tätigkeit vor oder während des Studiums.,1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,42,Das Studium der Theaterwissenschaft ersetzt keine Berufsausbildung.,2,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,7161,"Der größte Teil (57,6 %) übte seinen Beruf in freier Praxis aus.",3,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,14993,"Erforderlich sind in der Regel Kenntnisse in mehreren Fremdsprachen, davon mindestens zwei lebende Sprachen sowie ausreichende Lateinkenntnisse.",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,15262,"Ein Mediziner muss bereit sein, sich ständig an neue Entwicklungen in der medizinischen Forschung und Technik anzupassen.",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,15026,"Herstellung und Anwendung von Verpackungsmitteln verschiedenster Art (Papier, Karton, Folien).",3,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,4417,"Die Verbindung zur Biologie bildet die Biochemie (siehe 6.6), zur Medizin die Pharmazie (siehe 6.48), zu den Landbauwissenschaften die Agrikulturchemie.",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,21819,Diese ist Voraussetzung für den zweijährigen Vorbereitungsdienst als Rechtsreferendar*in.,2,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,18858,"Die Promotion ist zwar nicht vorgeschrieben, jedoch vielerorts durchaus erwünscht.",2,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
149,16507,"Möglich ist u.a. ein Volontariat von 1 bis 2 Jahren Dauer ohne ein vorheriges Hochschulstudium (inzwischen relativ selten), der Besuch einer Journalistenschule (siehe auch Abschnitt 8.2.3.1) oder - der häufigste Weg - ein Fachstudium mit anschließendem Volontariat.",1,female,17,german_and_another_language,2,1,4,college,comprehensive,social_sciences
150,11230,"Die Zukunft für Musiklehrer an allgemeinbildenden Schulen hängt vor allem von der Kultur- und Schulpolitik, aber auch dem gewählten zweiten Unterrichtsfach ab.",1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,42,Das Studium der Theaterwissenschaft ersetzt keine Berufsausbildung.,1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,6111,"In einigen Ländern zusätzliches Praktikum von 6 Monaten für den höheren landwirtschaftlichen Dienst, z. B. Lehramt, Verwaltung.",3,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,7161,"Der größte Teil (57,6 %) übte seinen Beruf in freier Praxis aus.",2,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,14993,"Erforderlich sind in der Regel Kenntnisse in mehreren Fremdsprachen, davon mindestens zwei lebende Sprachen sowie ausreichende Lateinkenntnisse.",1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,272,"Studiendauer: 8 Semester, bei Ausbildung in der Medizinischen Fakultät: 10 Semester.",1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,15262,"Ein Mediziner muss bereit sein, sich ständig an neue Entwicklungen in der medizinischen Forschung und Technik anzupassen.",1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,18302,Dafür werden neben dem Holz auch alle anderen Materialien des modernen Innenausbaus betrachtet.,1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,4532,An Fachhochschulen gab es im WS 1974/75 850 Studenten.,4,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,9629,Jedoch besitzen der Physiker und der Physikingenieur dank des breitangelegten Studiums eine große Beweglichkeit in ihrer Verwendungsfähigkeit.,1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,20926," Die Geografie befasst sich ebenfalls mit dem Zusammenhang zwischen Boden, Wasser, Luft, bezieht aber zugleich soziale und wirtschaftswissenschaftliche Aspekte mit ein.",1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,16572,Sowohl an den Universitäten als auch an den Fachhochschulen sind die Anfängerzahlen im Vergleich zum Vorjahr in etwa gleich geblieben.,1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,5477,Die Kernenergie gewinnt neben den herkömmlichen fossilen Energieträgern an Bedeutung.,1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,5747,Architektur rechnet damit zu den Fachrichtungen mit zahlenmäßig mittlerem Gewicht.,2,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,4417,"Die Verbindung zur Biologie bildet die Biochemie (siehe 6.6), zur Medizin die Pharmazie (siehe 6.48), zu den Landbauwissenschaften die Agrikulturchemie.",2,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,15026,"Herstellung und Anwendung von Verpackungsmitteln verschiedenster Art (Papier, Karton, Folien).",1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,13975,Tätigkeit vor oder während des Studiums.,4,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,21819,Diese ist Voraussetzung für den zweijährigen Vorbereitungsdienst als Rechtsreferendar*in.,3,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,18858,"Die Promotion ist zwar nicht vorgeschrieben, jedoch vielerorts durchaus erwünscht.",2,female,17,german_and_another_language,3,2,4,college,comprehensive,other
150,16507,"Möglich ist u.a. ein Volontariat von 1 bis 2 Jahren Dauer ohne ein vorheriges Hochschulstudium (inzwischen relativ selten), der Besuch einer Journalistenschule (siehe auch Abschnitt 8.2.3.1) oder - der häufigste Weg - ein Fachstudium mit anschließendem Volontariat.",1,female,17,german_and_another_language,3,2,4,college,comprehensive,other
151,20581," Auch das Studium der Mikrotechnik verbindet Fachgebiete aus Informatik, Mikrooptik und -elektronik sowie der Mikromechanik und ist daher in hohem Maße interdisziplinär angelegt.",2,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,21355,"Ihre Aufgaben dort liegen z.B. in der Jugend- und Altenarbeit, Seelsorge, Erwachsenenbildung sowie der Organisation und Durchführung von Kinder- und Schulgottesdiensten.",5,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,12800,Das Studium umfaßt das erziehungswissenschaftliche Studium und das Studium von mindestens zwei Unterrichtsfächern.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,15099,Es bietet Studienmöglichkeiten sowohl an Universitäten als auch an Fachhochschulen.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,13316,Bildende Kunst kann auch als Großfach studiert werden.,3,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,2630,"Bei Lehramtskandidaten tritt die Chemie zurück, da meistens die Mathematik als zweites Fach gewählt wird.",1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,4513,"Es handelt sich, was oft übersehen wird, auch um die Verpflichtung des sozialen Rechtsstaats.",1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,3404,Nach einem Mindeststudium von 6 Semestern kann die erste Staatsprüfung für das Lehramt an Realschulen in einem oder beiden Wahlfächern abgelegt werden.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,5068,"Das Studium ist dem der Elektrotechnik (6.11), des Maschinenbaus (6.32) und der Informatik (6.23) verwandt.",1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,2790,Das Studium der Luft- und Raumfahrttechnik an der TU Berlin.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,18411,"Hier besteht ein enger Zusammenhang mit verwandten Disziplinen wie Biochemie, Biophysik und Medizin.",1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,2807,Doch sind die Übergänge fließend.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,12327,Germanistik hat zwischen 1980 und 1989 um 38 % zugenommen.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,9834,"Der Architekt ist vor allem von den Beschäftigungsmöglichkeiten in Architektur- und Ingenieurbüros abhängig, da rund die Hälfte der Architekten hier tätig ist.",3,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,16967,"Durchgeführt werden diese Programme meist in Zusammenarbeit zwischen den Partnern Hochschule, einer Agentur für Arbeit und Vertretern der Wirtschaft.",1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,3601,Diese Fächer sind auch Gegenstand der Vorprüfung.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,10211,"Parallel zum Erlernen der Fremdsprache erfolgt die Einführung in die Sprach- und Literaturwissenschaft sowie die Beschäftigung mit den sogenannten Realien des Faches (Geschichte, Landeswissenschaften, Religion).",5,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,495,"Zu den Hauptrichtungen der Sprachwissenschaft in diesem Sinne gehört der Strukturalismus, der die Leistung bestimmter Lautfolgen in der Rede (als einem System von Formen) ermittelt und von da aus zur Sprachbeschreibung gelangt.",4,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,2644,Der Absolvent dieser Fachrichtung wird vor allem als Bauleiter in der Bauindustrie tätig sein.,1,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
151,629,Eine Lehrtätigkeit kann er sowohl an einer Hochschule als auch an Fachhochschulen (Dozent) oder als Lehrer an Berufsschulen ausüben.,2,male,17,german_and_another_language,3,2,2,college,comprehensive,STEM
152,2790,Das Studium der Luft- und Raumfahrttechnik an der TU Berlin.,1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,2807,Doch sind die Übergänge fließend.,1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,21753,In beiden Feldern kann es um Tiere und/oder Pflanzen gehen.,1,female,17,german,2,2,5,undecided,comprehensive,undecided
